timestamp,pressure_psi,flow_rate_lpm,temperature_c,vibration_gforce,acoustic_db,leak_status,scenario
2025-12-19 07:31:57.282714,139.8599308983344,59.65026605850113,24.860652179036073,0.09799048425374082,38.631957292865096,none,normal
2025-12-19 07:31:58.282714,133.24265887882333,56.980976589248606,25.845642701425508,0.12199979495708728,39.84979325296524,none,normal
2025-12-19 07:31:59.282714,136.6424306376537,57.32280438818055,25.352142694307076,0.09585538887872273,38.082307996309936,none,normal
2025-12-19 07:32:00.282714,137.93043164427633,60.68315144769397,25.520165747345143,0.10842454825371366,40.96956241347021,none,normal
2025-12-19 07:32:01.282714,142.971809992777,58.931821610431335,25.69788761249168,0.19356420868897728,39.421891915344204,none,normal
2025-12-19 07:32:02.282714,142.8097808165425,60.95006779027132,26.208456594831237,0.0781657437003413,38.37240732139378,none,normal
2025-12-19 07:32:03.282714,137.03022738716254,55.92949587050701,26.37044458908997,0.16478965325380135,36.925993063159524,none,normal
2025-12-19 07:32:04.282714,139.10533191887762,57.17104491648947,27.0178874709692,0.14510493984847095,37.719439313681555,none,normal
2025-12-19 07:32:05.282714,134.88806113694545,55.284307735952915,27.694528335812485,0.09866194161823558,38.49647682419005,none,normal
2025-12-19 07:32:06.282714,134.82207848811862,58.36128686544578,27.519902321397964,0.07690300907427239,37.57530520252691,none,normal
2025-12-19 07:32:07.282714,134.8235195001034,56.9495781706831,27.179035323116395,0.07762826842447713,34.44888468127001,none,normal
2025-12-19 07:32:08.282714,136.06463047814466,56.87049115704177,28.04923203431986,0.001513006033917852,33.6443666993937,none,normal
2025-12-19 07:32:09.282714,137.60279022126974,56.002389341534645,28.000569119410468,0.08482017456584014,30.89569536320036,none,normal
2025-12-19 07:32:10.282714,137.95461538241355,55.714485877720165,29.23134163501792,0.14128114264051167,36.49534888382051,none,normal
2025-12-19 07:32:11.282714,143.1453410207802,57.48974097612708,27.990544737564118,0.1162900961164759,38.818545158860594,none,normal
2025-12-19 07:32:12.282714,137.87925756701043,57.24512825556435,30.073752676656696,0.076130138664434,38.270562099646654,none,normal
2025-12-19 07:32:13.282714,136.56333699906557,54.97686254900513,28.57589304340713,0.092861139800827,41.184141260420525,none,normal
2025-12-19 07:32:14.282714,137.2055864887001,56.8164576054225,29.53873858901537,0.13688796193022504,35.90229547700572,none,normal
2025-12-19 07:32:15.282714,139.05177168528374,57.409855086679244,29.76249181319575,0.0943909568836608,31.61931990782812,none,normal
2025-12-19 07:32:16.282714,140.0051805251149,58.112568335870115,30.0030572794911,0.02760223690803225,37.242320762576156,none,normal
2025-12-19 07:32:17.282714,139.29400039481726,59.26507398651384,29.664448472959602,0.0768609110254249,36.472560402744264,none,normal
2025-12-19 07:32:18.282714,135.66299904495108,54.234284098939824,29.59728559604537,0.10529452870644605,44.185721113836074,none,normal
2025-12-19 07:32:19.282714,140.792988477902,60.65199356642854,29.011933027644307,0.09544209664999166,40.21349088023487,none,normal
2025-12-19 07:32:20.282714,142.6784315161769,59.12893464106506,29.539787951516963,0.07018780990518877,40.418932237411155,none,normal
2025-12-19 07:32:21.282714,136.97230625627006,55.936361189425824,29.596259630702296,0.0032843274791275467,41.38768226014905,none,normal
2025-12-19 07:32:22.282714,135.2158504178803,55.617370967619244,30.064932959757346,0.07167193787631954,41.72464425594265,none,normal
2025-12-19 07:32:23.282714,139.35441860346725,60.1920758720672,31.10467841431474,0.0694471593857638,27.283737777604877,none,normal
2025-12-19 07:32:24.282714,140.51500474329572,59.61569985071466,29.82346296391066,0.0246416420184095,37.286838531799845,none,normal
2025-12-19 07:32:25.282714,136.65340799716813,58.54714003130048,30.479430798434375,0.053148651885057706,38.303084940098266,none,normal
2025-12-19 07:32:26.282714,135.62360311556384,59.867845757736205,29.19975463910195,0.05802169060352311,48.57884524234092,none,normal
2025-12-19 07:32:27.282714,134.79130816528098,57.1518867981598,30.68071967400847,0.10477577846061693,42.795908812462,none,normal
2025-12-19 07:32:28.282714,141.3657457500729,58.116784735886945,29.48047855256769,0.10347164530453644,37.03941010962057,none,normal
2025-12-19 07:32:29.282714,134.6816149417569,57.40184424024693,29.654075059563993,0.04351243588037282,35.65902720680798,none,normal
2025-12-19 07:32:30.282714,141.2789661843164,60.490502101942745,29.990752893476508,0.028524595918265824,44.40993940376608,none,normal
2025-12-19 07:32:31.282714,138.2108278671786,56.57902413921972,30.059595926916753,0.03536416795385204,38.89683656008202,none,normal
2025-12-19 07:32:32.282714,139.7195715327582,56.93574176435396,29.153396336064485,0.11457790002462731,41.45294596584524,none,normal
2025-12-19 07:32:33.282714,137.85036686671614,57.93648810501765,28.67687095382892,0.20889495381066642,40.752751123465465,none,normal
2025-12-19 07:32:34.282714,139.42355553742513,57.97369312715218,29.16207905040133,0.09020393298425854,51.391457648208345,none,normal
2025-12-19 07:32:35.282714,142.2889494887403,58.037676995640886,28.768850305772354,0.06055411899421914,41.751564690241004,none,normal
2025-12-19 07:32:36.282714,135.70444503854358,57.19289493843908,28.055865210835044,0.13319180201154115,40.6243893961719,none,normal
2025-12-19 07:32:37.282714,138.5969737138685,55.23471820876878,28.077921745131185,0.10324504907338337,41.61102078652725,none,normal
2025-12-19 07:32:38.282714,132.7898422753921,61.10429583708551,28.47987236920543,0.19948862923592123,40.29724804135963,none,normal
2025-12-19 07:32:39.282714,139.48124564754235,58.51855142787201,27.53923895173421,0.05496043237885953,26.813403047589794,none,normal
2025-12-19 07:32:40.282714,140.3580029943661,58.37517884653482,26.900568816818257,0.047753160162474155,33.55562831777811,none,normal
2025-12-19 07:32:41.282714,136.42914419561112,55.30309533118803,27.87625581454697,0.022884043605836235,45.50896038957612,none,normal
2025-12-19 07:32:42.282714,138.86654910385562,55.96894756231626,27.170060123799225,0.10437795535878498,43.179956197428076,none,normal
2025-12-19 07:32:43.282714,136.23964918522134,55.60917215396423,27.16798477891698,0.11423855214444344,39.04213167689563,none,normal
2025-12-19 07:32:44.282714,144.68743935660683,57.2548518969076,26.589178921904207,0.11315481344620187,37.13900436950754,none,normal
2025-12-19 07:32:45.282714,139.4967570851624,57.57248576980722,25.914712402946616,0.18244133600908177,42.03755851987911,none,normal
2025-12-19 07:32:46.282714,143.62982013376302,57.82727287315552,24.723201279791713,0.07021710579362914,38.09218005567365,none,normal
2025-12-19 07:32:47.282714,99.86305120872338,52.67060656924431,24.79493655286731,0.19909890321671353,40.67494329871601,none,early_deviation
2025-12-19 07:32:48.282714,101.1888892582774,49.2544009934622,26.12872414175816,0.1504151603564576,37.003804697104314,none,early_deviation
